"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/2021","190,872","189,312","191,358","189,066","","0.85%"
"02/04/2021","189,264","192,627","192,726","188,139","","-1.68%"
"02/03/2021","192,503","192,928","193,663","192,253","","-0.17%"
"02/02/2021","192,839","195,237","195,508","192,161","","-1.18%"
"02/01/2021","195,143","193,282","196,176","193,282","","0.98%"
"01/29/2021","193,249","192,089","196,486","191,969","","0.65%"
"01/28/2021","191,995","191,942","194,439","191,293","","0.05%"
"01/27/2021","191,899","191,772","192,685","190,716","","0.10%"
"01/26/2021","191,702","192,537","193,122","191,693","","-0.40%"
"01/25/2021","192,466","192,405","193,815","191,776","","0.12%"
"01/22/2021","192,239","193,540","193,689","190,679","","-0.62%"
"01/21/2021","193,432","193,802","193,962","192,521","","-0.16%"
"01/20/2021","193,734","191,211","193,849","190,256","","1.37%"
"01/19/2021","191,125","190,510","191,977","190,342","","0.35%"
"01/18/2021","190,467","189,579","190,983","188,126","","0.39%"
"01/15/2021","189,728","191,661","192,525","189,313","","-0.96%"
"01/14/2021","191,576","191,711","192,672","190,847","","0.00%"
"01/13/2021","191,575","192,465","193,376","191,515","","-0.42%"
"01/12/2021","192,383","192,189","194,194","191,272","","0.15%"
"01/11/2021","192,103","192,070","193,232","189,283","","0.00%"
"01/08/2021","192,095","198,626","199,102","190,263","","-3.25%"
"01/07/2021","198,550","197,750","199,241","197,393","","0.48%"
"01/06/2021","197,599","200,341","201,565","196,424","","-1.30%"
"01/05/2021","200,208","200,357","200,881","199,401","","-0.02%"
"01/04/2021","200,245","195,888","200,623","195,698","","2.23%"
"01/01/2021","195,884","195,972","196,065","195,891","","-0.04%"
"12/31/2020","195,959","195,499","196,318","194,441","","0.29%"
"12/30/2020","195,393","194,611","195,594","193,371","","0.47%"
"12/29/2020","194,481","194,490","195,387","193,960","","0.12%"
"12/28/2020","194,250","194,343","196,815","193,818","","0.07%"
"12/25/2020","194,110","194,550","194,634","194,071","","-0.15%"
"12/24/2020","194,392","194,003","195,145","193,774","","0.26%"
"12/23/2020","193,889","192,820","194,306","192,290","","0.61%"
"12/22/2020","192,720","193,913","194,810","192,615","","-0.57%"
"12/21/2020","193,826","194,453","197,282","192,670","","-0.24%"
"12/18/2020","194,291","194,452","195,267","194,031","","-0.03%"
"12/17/2020","194,353","193,054","195,248","192,355","","0.76%"
"12/16/2020","192,879","192,157","193,134","191,167","","0.41%"
"12/15/2020","192,091","190,107","192,636","189,938","","1.08%"
"12/14/2020","190,039","191,323","195,345","188,803","","-0.65%"
"12/11/2020","191,277","191,411","191,943","189,885","","-0.03%"
"12/10/2020","191,331","191,807","193,008","190,891","","-0.17%"
"12/09/2020","191,662","194,830","194,917","190,418","","-1.56%"
"12/08/2020","194,698","193,839","195,237","193,553","","0.49%"
"12/07/2020","193,750","191,400","194,365","190,082","","1.24%"
"12/04/2020","191,369","191,221","192,059","190,583","","0.15%"
"12/03/2020","191,088","191,189","192,311","189,342","","0.01%"
"12/02/2020","191,061","189,369","191,841","188,705","","0.95%"
"12/01/2020","189,272","185,330","189,664","185,213","","2.17%"
"11/30/2020","185,245","186,178","186,296","183,333","","-0.48%"
"11/27/2020","186,144","188,841","188,914","184,781","","-1.38%"
"11/26/2020","188,752","188,832","189,665","188,322","","0.00%"
"11/25/2020","188,761","188,803","189,723","188,212","","0.04%"
"11/24/2020","188,683","192,178","192,188","188,417","","-1.78%"
"11/23/2020","192,094","194,258","194,774","191,214","","-1.11%"
"11/20/2020","194,250","193,605","195,047","193,127","","0.38%"
"11/19/2020","193,509","194,378","194,610","192,783","","-0.43%"
"11/18/2020","194,350","195,921","196,199","193,897","","-0.73%"
"11/17/2020","195,773","197,553","197,767","195,657","","-0.85%"
"11/16/2020","197,452","198,085","198,591","195,510","","-0.04%"
"11/13/2020","197,527","197,359","198,693","196,752","","0.13%"
"11/12/2020","197,275","196,649","198,188","196,203","","0.36%"
"11/11/2020","196,576","197,676","198,510","195,835","","-0.48%"
"11/10/2020","197,526","196,265","198,792","195,926","","0.68%"
"11/09/2020","196,198","201,719","203,447","195,323","","-2.70%"
"11/06/2020","201,650","201,754","202,605","200,136","","-0.02%"
"11/05/2020","201,691","198,933","202,460","198,429","","1.45%"
"11/04/2020","198,816","199,524","200,546","197,431","","-0.29%"
"11/03/2020","199,403","198,485","199,804","197,366","","0.48%"
"11/02/2020","198,455","196,491","198,733","196,095","","0.96%"
"10/30/2020","196,565","195,426","197,643","194,436","","0.62%"
"10/29/2020","195,348","195,770","196,762","194,037","","-0.21%"
"10/28/2020","195,755","199,196","199,514","194,969","","-1.69%"
"10/27/2020","199,128","199,407","200,098","198,598","","-0.12%"
"10/26/2020","199,366","199,210","200,321","197,977","","0.17%"
"10/23/2020","199,025","199,615","200,451","198,627","","-0.26%"
"10/22/2020","199,545","201,285","201,420","198,633","","-0.84%"
"10/21/2020","201,233","201,138","202,411","200,745","","0.07%"
"10/20/2020","201,090","200,785","201,906","200,038","","0.20%"
"10/19/2020","200,698","200,169","202,067","199,954","","0.28%"
"10/16/2020","200,143","201,282","201,487","200,016","","-0.53%"
"10/15/2020","201,210","199,919","201,349","198,898","","0.65%"
"10/14/2020","199,907","199,451","201,251","198,353","","0.23%"
"10/13/2020","199,448","202,506","203,010","199,205","","-1.43%"
"10/12/2020","202,333","204,056","204,404","202,108","","-0.66%"
"10/09/2020","203,682","200,799","203,920","200,637","","1.48%"
"10/08/2020","200,717","199,988","201,414","199,506","","0.40%"
"10/07/2020","199,914","198,420","200,736","197,869","","0.82%"
"10/06/2020","198,286","202,319","203,036","198,030","","-1.95%"
"10/05/2020","202,233","200,029","202,841","199,212","","1.17%"
"10/02/2020","199,901","201,131","201,516","199,198","","-0.56%"
"10/01/2020","201,026","198,902","201,834","198,791","","1.14%"
"09/30/2020","198,757","200,508","200,805","198,633","","-0.83%"
"09/29/2020","200,429","198,508","200,677","198,007","","1.05%"
"09/28/2020","198,345","196,369","198,745","194,795","","0.93%"
"09/25/2020","196,525","196,886","197,567","195,330","","-0.14%"
"09/24/2020","196,798","196,423","197,843","194,666","","0.25%"
"09/23/2020","196,298","199,383","200,354","195,686","","-1.51%"
"09/22/2020","199,313","200,132","201,078","198,296","","-0.37%"
"09/21/2020","200,060","203,694","204,197","196,843","","-1.86%"
"09/18/2020","203,843","203,647","204,892","203,032","","0.12%"
"09/17/2020","203,594","205,649","206,175","202,191","","-0.97%"
"09/16/2020","205,590","206,046","207,196","205,192","","-0.16%"
"09/15/2020","205,918","206,857","208,236","205,408","","-0.42%"
"09/14/2020","206,781","206,226","207,373","205,567","","0.42%"
"09/11/2020","205,917","206,565","207,837","205,629","","-0.30%"
"09/10/2020","206,535","206,701","208,785","205,970","","-0.03%"
"09/09/2020","206,606","204,806","207,209","203,640","","0.91%"
"09/08/2020","204,744","205,062","205,713","202,077","","-0.09%"
"09/07/2020","204,937","205,414","206,292","204,438","","-0.23%"
"09/04/2020","205,403","205,010","206,527","203,937","","0.23%"
"09/03/2020","204,939","206,302","207,299","203,955","","-0.63%"
"09/02/2020","206,243","208,797","209,380","205,221","","-1.19%"
"09/01/2020","208,720","208,442","211,006","208,031","","0.19%"
"08/31/2020","208,326","207,012","209,247","206,792","","0.67%"
"08/28/2020","206,942","205,644","207,858","205,375","","0.67%"
"08/27/2020","205,570","207,080","208,894","203,267","","-0.69%"
"08/26/2020","207,000","205,111","207,189","202,459","","0.94%"
"08/25/2020","205,079","204,410","205,629","203,786","","0.36%"
"08/24/2020","204,343","205,396","207,422","203,902","","-0.39%"
"08/21/2020","205,152","205,962","206,784","202,320","","-0.36%"
"08/20/2020","205,891","204,699","207,264","204,028","","0.62%"
"08/19/2020","204,632","211,099","211,450","204,242","","-3.00%"
"08/18/2020","210,951","210,455","212,548","208,590","","0.28%"
"08/17/2020","210,369","207,310","210,959","205,633","","1.54%"
"08/14/2020","207,176","208,860","209,966","205,770","","-0.76%"
"08/13/2020","208,771","204,894","210,306","204,425","","1.92%"
"08/12/2020","204,833","203,645","208,317","199,062","","0.64%"
"08/11/2020","203,538","214,843","215,414","202,568","","-5.23%"
"08/10/2020","214,763","215,621","216,945","213,937","","-0.34%"
"08/07/2020","215,486","217,691","218,811","213,578","","-1.02%"
"08/06/2020","217,702","215,179","218,208","214,836","","1.20%"
"08/05/2020","215,114","213,479","216,647","212,190","","0.80%"
"08/04/2020","213,398","209,476","213,571","208,841","","1.91%"
"08/03/2020","209,401","209,218","210,537","208,044","","0.17%"
"07/31/2020","209,054","204,845","209,322","204,563","","2.07%"
"07/30/2020","204,823","206,751","207,001","203,826","","-0.89%"
"07/29/2020","206,671","205,874","207,663","204,266","","0.43%"
"07/28/2020","205,788","204,662","208,566","201,501","","0.57%"
"07/27/2020","204,621","201,507","205,130","201,447","","1.44%"
"07/24/2020","201,712","201,700","202,150","200,395","","0.05%"
"07/23/2020","201,612","200,600","202,883","199,609","","0.55%"
"07/22/2020","200,517","196,644","200,663","196,438","","1.99%"
"07/21/2020","196,611","194,967","197,342","194,586","","0.89%"
"07/20/2020","194,880","193,850","195,320","193,466","","0.65%"
"07/17/2020","193,630","192,791","194,082","192,584","","0.47%"
"07/16/2020","192,717","193,588","193,918","192,612","","-0.41%"
"07/15/2020","193,501","194,016","194,286","192,434","","-0.25%"
"07/14/2020","193,989","193,414","194,288","192,385","","0.32%"
"07/13/2020","193,362","192,311","194,487","187,748","","0.59%"
"07/10/2020","192,222","193,343","193,680","191,757","","-0.55%"
"07/09/2020","193,288","194,114","194,848","192,738","","-0.36%"
"07/08/2020","193,982","193,018","195,364","192,674","","0.57%"
"07/07/2020","192,892","191,594","193,354","191,012","","0.71%"
"07/06/2020","191,533","190,827","192,152","190,626","","0.39%"
"07/03/2020","190,790","190,891","191,235","190,531","","-0.02%"
"07/02/2020","190,828","190,270","191,411","189,275","","0.33%"
"07/01/2020","190,207","192,221","192,778","189,069","","-0.99%"
"06/30/2020","192,107","190,647","192,539","190,159","","0.83%"
"06/29/2020","190,521","189,893","191,323","189,489","","0.36%"
