"Date","Price","Open","High","Low","Vol.","Change %"
"09/04/2023","1,535.20","1,541.19","1,544.43","1,532.95","","-0.31%"
"09/01/2023","1,540.02","1,530.71","1,542.39","1,529.80","","0.65%"
"08/31/2023","1,530.05","1,526.92","1,536.31","1,526.52","","0.24%"
"08/30/2023","1,526.44","1,532.91","1,534.89","1,526.66","","-0.35%"
"08/29/2023","1,531.86","1,523.60","1,537.34","1,521.66","","0.63%"
"08/28/2023","1,522.25","1,522.60","1,530.44","1,519.44","","0.02%"
"08/25/2023","1,521.95","1,521.16","1,525.41","1,515.16","","0.08%"
"08/24/2023","1,520.66","1,503.81","1,523.05","1,503.81","","1.16%"
"08/23/2023","1,503.19","1,490.19","1,514.58","1,489.40","","0.91%"
"08/22/2023","1,489.69","1,485.59","1,491.96","1,482.52","","0.35%"
"08/21/2023","1,484.50","1,483.90","1,488.88","1,479.82","","0.12%"
"08/18/2023","1,482.68","1,481.21","1,492.08","1,480.13","","0.15%"
"08/17/2023","1,480.44","1,485.79","1,491.84","1,478.24","","-0.32%"
"08/16/2023","1,485.24","1,497.09","1,500.77","1,485.74","","-0.76%"
"08/15/2023","1,496.54","1,503.59","1,504.77","1,493.78","","-0.42%"
"08/14/2023","1,502.91","1,508.25","1,511.56","1,502.59","","-0.26%"
"08/11/2023","1,506.79","1,508.57","1,511.18","1,505.90","","-0.10%"
"08/10/2023","1,508.31","1,505.16","1,511.59","1,499.56","","0.26%"
"08/09/2023","1,504.38","1,510.28","1,514.13","1,504.65","","-0.36%"
"08/08/2023","1,509.80","1,514.81","1,520.53","1,509.56","","-0.24%"
"08/07/2023","1,513.48","1,523.46","1,526.73","1,512.80","","-0.64%"
"08/04/2023","1,523.28","1,521.21","1,526.73","1,515.43","","0.22%"
"08/03/2023","1,519.87","1,521.91","1,532.05","1,520.25","","-0.10%"
"08/02/2023","1,521.39","1,522.02","1,533.13","1,519.06","","0.02%"
"08/01/2023","1,521.15","1,530.79","1,531.67","1,521.19","","-0.59%"
"07/31/2023","1,530.17","1,525.00","1,534.76","1,518.79","","0.38%"
"07/28/2023","1,524.31","1,520.80","1,532.69","1,517.94","","0.32%"
"07/27/2023","1,519.45","1,524.22","1,528.92","1,511.34","","-0.26%"
"07/26/2023","1,523.39","1,523.19","1,529.18","1,520.53","","0.06%"
"07/25/2023","1,522.43","1,523.65","1,530.25","1,521.97","","0.04%"
"07/24/2023","1,521.84","1,525.38","1,533.43","1,521.26","","-0.21%"
"07/21/2023","1,525.06","1,531.05","1,534.20","1,523.19","","-0.36%"
"07/20/2023","1,530.53","1,527.67","1,539.19","1,526.97","","0.23%"
"07/19/2023","1,527.04","1,517.00","1,534.92","1,516.20","","0.65%"
"07/18/2023","1,517.16","1,495.77","1,519.32","1,494.53","","1.43%"
"07/17/2023","1,495.83","1,494.04","1,497.86","1,488.91","","0.19%"
"07/14/2023","1,492.99","1,492.93","1,496.81","1,488.06","","0.06%"
"07/13/2023","1,492.08","1,507.32","1,509.20","1,491.55","","-0.94%"
"07/12/2023","1,506.27","1,493.99","1,508.36","1,492.63","","0.85%"
"07/11/2023","1,493.52","1,497.03","1,503.85","1,493.70","","-0.21%"
"07/10/2023","1,496.62","1,500.22","1,506.93","1,495.90","","-0.19%"
"07/07/2023","1,499.47","1,499.98","1,508.89","1,497.51","","-0.01%"
"07/06/2023","1,499.56","1,507.45","1,512.29","1,493.61","","-0.50%"
"07/05/2023","1,507.13","1,514.51","1,520.25","1,507.13","","-0.45%"
"07/04/2023","1,513.91","1,513.87","1,520.48","1,512.22","","0.02%"
